id,comentario,clasificacion_ISO_25010,banco
239,"muy lenta,, horrible aplicación, ni para Plin, ni tranferencia, nunca llega clave, desespera,",authenticity,INTERBANK
240,Esta super lenta la aplicación,not_applicable,INTERBANK
241,"Desastre de app, lo peor",not_applicable,INTERBANK
242,"La app presenta fallas ya no se logra visualizar los movimientos de la tarjeta, la pantalla no se desliza para ver los movimientos. arreglen esos inconvenientes por favor.",accountability,INTERBANK
243,no es tan efectivo,not_applicable,INTERBANK
244,No me llega los créditos extracash,not_applicable,INTERBANK
245,se corta constantemente,not_applicable,INTERBANK
246,el plin funciona cuando se le da la gana me eh quedado con problemas muchas veces porque no podía pagar una pena lo peor nunca le dan solución pura perdida tiempo,not_applicable,INTERBANK
247,cuando quiero plinear la pantalla demora y se me congela toda la pantalla,not_applicable,INTERBANK
248,cuando inicio trabajaba bien ahora cada actualización simplemente dificulta las transacciones y esa clave dinámica es mejor cambiarse de banco a seguir lidiando con un sistema tan lento,authenticity,INTERBANK
249,"que pasa con la app interbank, no carga el código para poder plinear o transferir, ya lleva mucho tiempo con la fallaaaa!!!",authenticity,INTERBANK
250,la verdad es una pésima app,not_applicable,INTERBANK
251,muy mala,not_applicable,INTERBANK
252,"La app siempre tiene fallas con el plin , pide una clave dinámica que demora mucho en llegar",authenticity,INTERBANK
253,problemas con su clave dinámica demora mucho en aparecer y cuando llega ya caducó,authenticity,INTERBANK
254,"no sirve todo el tiempo está caída la plataforma, que mal banco, que mala aplicación aparte, que me quitaron dinero y no me devolvieron y sabes que es lo peor que no hay ni un solo registro, si no van a ofrecer una buena aplicación cierren el aplicativo y ya, y de paso cuando uno quiere hacer un pago no puede por la plataforma o aplicación está caída",integrity,INTERBANK
255,"es horrible este aplicativo, súper lento y se cae a cada rato",not_applicable,INTERBANK
256,Lástima que no puedan solucionar los problemas técnicos con la interfaz del Plin.,not_applicable,INTERBANK
257,de repente dejó de funcionar 🤔 😕,not_applicable,INTERBANK
258,"si pudiera le doy en negativos. trabajar con este bando ya es complicado, su aplicativo no es intuitivo, no me gusta y lo considero una total perdida de tiempo hace dias abri una cuenta y me dice que la cue ta no existe. olvidare la idea de trbajar con este banco. no me agrada. prefiero trabajar con una caja",authenticity,INTERBANK
259,Es una aplicación muy lenta y tiene muchas actualizaciones,not_applicable,INTERBANK
260,"muy lenta, muchos pasos",not_applicable,INTERBANK
261,si pudiera utilizar el yape no estuviera renegando con esta aplicación de interbank que sinceramente es una porquería en muchas ocasiones he querido plinear por una urgencia y salía que estaba en mantenimiento este aplicativo para el mantenimiento nomás,not_applicable,INTERBANK
262,estimados amigos de interbank soy nuevo en su banco y veo cosas creativos muy pobre me gustaría que renueve siempre su aplicativo pero nunca me defrauda seguir quedándome siempre en su banco,not_applicable,INTERBANK
263,hasta ahora no le reembolsan el dinero que me descontaron hace una semana 🤬🤬🤬🤬😡😡😡😡,integrity,INTERBANK
264,se cae el sistema muy seguido,not_applicable,INTERBANK
265,"la app está lejos de ser un todo en uno, al menos cumple su función de enviar dinero, pero las otras funciones de beneficios una lágrima. la integraron supuestamente con los beneficios de cuenta sueldo y ahora no hay ningún beneficio.",not_applicable,INTERBANK
266,"es un desastre cuando uno quiere realizar un pago no se puede, deberian mejorarla , me estreza cada vez que tengo que pagar",not_applicable,INTERBANK
267,está funcionando demasiado mal tardan mucho en enviar la clave dinámica,authenticity,INTERBANK
268,era buena la app hasta que restringieron el acceso por protocolo de seguridad dice el banco y me malograron pagar con plin ya que tuve que pagar en efectivo y dice que cada vez que quiero pagar con plin me pide foto de verificar si soy yo osea se juegan con un usuario antiguo ya no hay respeto y peor con la App de interbank tanto asi que me desafilie el plin,authenticity,INTERBANK
269,"pésimo, muchas veces no se pueden realizar operaciones como ayer que quise comprar pasajes, llamé pero su atención pésima",not_applicable,INTERBANK
270,No me llega la clave dinámica,authenticity,INTERBANK
271,Cobran de más,not_applicable,INTERBANK
272,elimine mi app y volví a instalar y me sale cada rato en mantenimiento,not_applicable,INTERBANK
273,PORQUERÍA DE APLICACIÓN SE LES OCURRE PONER A PLIN EN MANTENIMIENTO AL MEDIO DÍA!!! SE SUPONE QUE ES UNA APP DE DINERO NO PUEDEN MANDAR MANTENIMIENTO AL MEDIO DÍA ME SUBO A UN TAXI SIN EFECTIVO AHORA NO PUEDO PAGAR PORQUE SE LES OCURRE HACER MANTENIMIENTO AL MEDIO DIA!!!,not_applicable,INTERBANK
274,no funciona el biométrico,authenticity,INTERBANK
275,muy lento el servicio,not_applicable,INTERBANK
276,pesimo no puedo abrir el app...................,not_applicable,INTERBANK
277,pésima no carga la clave dinámica creo que tienen que dar solución encima que pago seguro no me beneficia para nada,authenticity,INTERBANK
278,una estrella es mucho.,not_applicable,INTERBANK
279,"No me deja plinear! no funciona la app, estoy que intento varias veces y no funciona.",not_applicable,INTERBANK
280,La App deja de funcionar en muchas ocasiones en las que se necesita realizar pagos.,not_applicable,INTERBANK
281,No comprendo cómo una app de banco falla tanto y a parte te quieren robar dinero cobrando comisión,not_applicable,INTERBANK
282,"no deja comprar ni puedo plinear , horrible",not_applicable,INTERBANK
283,hasta las huevas plin,not_applicable,INTERBANK
284,"los anuncios que aparecen estorban, parecen estudiantes al primer año de computación que quieren jugar con todos los pop-up. esta app es para transacciones y no para publicidad, ademas ya pedí que paren y siguen , denunciaré a INDECOPI",not_applicable,INTERBANK
285,un asco,not_applicable,INTERBANK
286,"es el peor banco. tiene una pesima app que no permite hacer pagos por errir en su sistema, no es fiable tener dinero en cuenta ya que casi siempre no funciona. a cambiarse todos de banco que Interbank dejó de ser hace mucho uno bueno",not_applicable,INTERBANK
287,"No permite guardar tarjetas de otro banco al momento de pagar mis tarjetas de crédito. Se hace un engorroso tener que estar digitando manualmente si soy titular de esas tarjetas. No se actualiza el saldo el tiempo real si me autotransfiero desde otro banco o billetera, tengo que cerrar el aplicativo y volver a ingresar. Los inputs debería ser autocompletado, como por ejemplo el correo, por favor somos los usuarios finales, facilitenos esos atajos, ingresar manualmente aburre.",not_applicable,INTERBANK
288,no sé a pasado con la app. ya no es como antes . es muy lenta es como si habría una saturación. ya no puedo usarla. 😬,not_applicable,INTERBANK
289,Pésima. No puedo apagar las compras por Internet muy mala,not_applicable,INTERBANK
290,Desagradable,not_applicable,INTERBANK
291,porque se bloquea mi APP Interbank,authenticity,INTERBANK
292,"pesima aplicación, tiene demasiados fallos de optimización y tuve que llamar varias veces a servicio al cliente porque la aplicación depositaba el dinero dos veces o a veces ni llegaba el pago pero se cobraba el monto. denle más atención a su app por favor",integrity,INTERBANK
293,Es terrible,not_applicable,INTERBANK
294,porquería de app. demora en llegar la clave dinámica hasta más de 6 horas.,authenticity,INTERBANK
295,No puedo transferir me arroja error a cada rato por más que funciona el token arreglar eso tengo que intentar 20 veces y recién da.,authenticity,INTERBANK
296,la nueva actualización no me permite ingresar me dice error en su operación y solo quiero entrar a ver mi estado de cuenta,authenticity,INTERBANK
297,ahora para cobrar por el cajero te cobran 3 soles que mal interbank como es posible eso.,not_applicable,INTERBANK
298,"Plin debería ser una app fuera e independiente. Eso de abrir la app del banco para usar Plin es muy engorroso, aprendan de su competencia Yape. 🙄",not_applicable,INTERBANK
299,"en el plin deben poner esa opcion para llenar el concepto o descripcion, ppr eso muchas personas no lo usan",not_applicable,INTERBANK
300,"necesito ayuda, . ¿Por qué no me sale los beneficios?, carga y carga y no sale nada.",not_applicable,INTERBANK
301,No me llega la clave dinamica,authenticity,INTERBANK
302,"Se cae a cada rato, es lenta, el yape es mejor..",not_applicable,INTERBANK
303,"Pesima aplicación la versión anterior era mejor , esta versión no lo puedo abrir y sale aplicación con error ....de verdad al programador que se ponga las pilas y corrija los errores porque solo puedo acceder por lo web... Aun sigue fallando la aplicación, ahora con la clave dinámica solo me llego una vez, quiero hacer otra transacción ya no llega, sugiero que tenga la opción que llegue por msm ,como otros bancos ya que automáticamente nunca me llega la clave🤨Lo peor que falla cada(15 y 30) mes",authenticity,INTERBANK
304,"Está aplicación no sirve para nada ,nunca llega clave dinámica y no se puede plinear grrre",authenticity,INTERBANK
305,"lenta, se cae mucho",not_applicable,INTERBANK
306,"ES UNA DESESPERANTE BASURAAA!. LA WEB Y LA APP SON LO MISMO, ERROR TRAS ERROR.",not_applicable,INTERBANK
307,pésimo,not_applicable,INTERBANK
308,No me gusta. porque cobracomision por transferencia CCI,not_applicable,INTERBANK
309,no pasa nada en Interbank. ahora en los cajeros me están cobrando 3 soles por cada retiro que hago es momento de cambiar de entidad financiera,not_applicable,INTERBANK
310,"cuando hago una transferencia y me voy a los detalles del movimiento, hay datos esenciales que no aparecen como la cuenta de origen la cuenta de destino y/o el nombre de la persona de esa cuenta. No hay nada solo fecha y monto, en cualquier app de banco te muestran que esos datos son básicos cuenta de destino y cuenta origen",accountability,INTERBANK
311,"no envía claves dinámicas, se demora",authenticity,INTERBANK
312,Esta aplicación es una porquería Falla constantemente,not_applicable,INTERBANK
313,una porquería la última actualización,not_applicable,INTERBANK
314,ya dije que me gusta,not_applicable,INTERBANK
315,"No puedo plinear, 😒 insatisfecha",not_applicable,INTERBANK
316,porquería cobrando mucha mora en los prestamos,not_applicable,INTERBANK
317,Desastre de aplicación.,not_applicable,INTERBANK
318,la peor aplicación que he visto nada igual comparada con otras aplicaciones mala experiencia,not_applicable,INTERBANK
319,"Actualizado el 12 de julio: terrible desempeño, demora más de 10 segundos en realizar las acciones, no se pueden ver los datos de la tarjeta porque la clave dinámica llega horas después (si es que siquiera llega), etc. El equipo de desarrollo de software tiene un sueldo de regalo. Con cada actualización motivan a buscar otra alternativa para banca por internet.",authenticity,INTERBANK
320,"arreglen su aplicación , nos malogran las ventas , no se puede plinear desde su última actualización , más de 1 mes",not_applicable,INTERBANK
321,De lo peor me arrepiento de haberme afiliado a este banco no puedo plinear se demora es más no realiza el pago de lo peor peor,not_applicable,INTERBANK
322,esta fallando no se puede abrir la aplicación es desesperante,not_applicable,INTERBANK
323,"la aplicacion es lo peor, se cae constantemente, no deja ingresar, recomiendo utilizar otro banco a esto.",not_applicable,INTERBANK
324,"se demora demasiado en recibir la clave dinámica, hasta media hora tiempo el cual ya expira la sesión y no puedo realizar transferencia, solucionen",authenticity,INTERBANK
325,no me deja validar la foto biométrica para cambiar mi contraseña 😡,authenticity,INTERBANK
326,me paran cobrando comisiones de no se que en cada plin que me hacen,not_applicable,INTERBANK
